2.371699999999999850e-02 1.275959999999999941e-02 6.034489999999999884e-05 1.277789844139622620e-02
2.417309999999999945e-02 1.264340000000000082e-02 5.898590000000000051e-05 1.269448626689969988e-02
2.462920000000000040e-02 1.253049999999999997e-02 5.846750000000000222e-05 1.261017782635069466e-02
2.508530000000000135e-02 1.238979999999999942e-02 5.780439999999999835e-05 1.252500644460652172e-02
2.554139999999999883e-02 1.233560000000000038e-02 5.673799999999999785e-05 1.243900488084488318e-02
2.599740000000000037e-02 1.226569999999999917e-02 5.637949999999999781e-05 1.235220560614886873e-02
2.645350000000000132e-02 1.214510000000000069e-02 5.643599999999999973e-05 1.226464212614642411e-02
2.690959999999999880e-02 1.215609999999999954e-02 5.665159999999999814e-05 1.217634735418852109e-02
2.736569999999999975e-02 1.201059999999999975e-02 5.740909999999999893e-05 1.208735386789268687e-02
2.782180000000000070e-02 1.183249999999999927e-02 5.664869999999999856e-05 1.199769517939035593e-02
2.827790000000000165e-02 1.196509999999999935e-02 5.670260000000000155e-05 1.190740534153006576e-02
2.873399999999999913e-02 1.179799999999999946e-02 5.660100000000000238e-05 1.181651387027021598e-02
2.919010000000000007e-02 1.177459999999999965e-02 5.670999999999999744e-05 1.172505507193730839e-02
2.964610000000000162e-02 1.164079999999999976e-02 5.575990000000000124e-05 1.163306334967372825e-02
3.010219999999999910e-02 1.141990000000000019e-02 5.549470000000000249e-05 1.154056689293169423e-02
3.055830000000000005e-02 1.137260000000000007e-02 5.505880000000000214e-05 1.144760083785263845e-02
3.101440000000000100e-02 1.133389999999999918e-02 5.532420000000000133e-05 1.135419862558438402e-02
3.147049999999999847e-02 1.111780000000000060e-02 5.497520000000000179e-05 1.126038825509864151e-02
3.192659999999999942e-02 1.107950000000000081e-02 5.381769999999999805e-05 1.116620585565372172e-02
3.238270000000000037e-02 1.091939999999999925e-02 5.380410000000000211e-05 1.107167822742946041e-02
3.283869999999999845e-02 1.084300000000000021e-02 5.374709999999999910e-05 1.097684113321004649e-02
3.329479999999999940e-02 1.079459999999999968e-02 5.333080000000000107e-05 1.088172345718505137e-02
3.375090000000000034e-02 1.064290000000000028e-02 5.276480000000000005e-05 1.078635294702922492e-02
3.420700000000000129e-02 1.065690000000000040e-02 5.252110000000000101e-05 1.069076475684918939e-02
3.466310000000000224e-02 1.042870000000000082e-02 5.248969999999999992e-05 1.059498673342016209e-02
3.511920000000000319e-02 1.043460000000000047e-02 5.178509999999999992e-05 1.049904878860154385e-02
3.557520000000000127e-02 1.025930000000000071e-02 5.113269999999999919e-05 1.040297998223252592e-02
3.603130000000000221e-02 1.019499999999999920e-02 5.123350000000000338e-05 1.030680920110174995e-02
3.648740000000000316e-02 1.019800000000000047e-02 5.076290000000000148e-05 1.021056355959363074e-02
3.694349999999999717e-02 1.004880000000000009e-02 5.091160000000000227e-05 1.011427461197835463e-02
3.739950000000000219e-02 9.911919999999999412e-03 4.991409999999999700e-05 1.001797073491195698e-02
3.785560000000000314e-02 9.845450000000000382e-03 4.957960000000000215e-05 9.921674811905482200e-03
3.831169999999999715e-02 9.729790000000000313e-03 4.919000000000000168e-05 9.825416094945546228e-03
3.876779999999999810e-02 9.672989999999999366e-03 4.936779999999999852e-05 9.729221288128198086e-03
3.922389999999999904e-02 9.629540000000000669e-03 4.915310000000000209e-05 9.633116329233108385e-03
3.967989999999999712e-02 9.411779999999999799e-03 4.782819999999999720e-05 9.537128690576376217e-03
4.013599999999999807e-02 9.403959999999999403e-03 4.860920000000000209e-05 9.441279624978834648e-03
4.059209999999999902e-02 9.254880000000000051e-03 4.759180000000000062e-05 9.345595984522409722e-03
4.104819999999999997e-02 9.216000000000000233e-03 4.759550000000000195e-05 9.250103992093980723e-03
4.150419999999999804e-02 9.108959999999999280e-03 4.668080000000000206e-05 9.154823017434771809e-03
4.196029999999999899e-02 9.087579999999999616e-03 4.668899999999999971e-05 9.059780483647325230e-03
4.241639999999999994e-02 8.971740000000000617e-03 4.706489999999999724e-05 8.964995087998169424e-03
4.287250000000000089e-02 8.697810000000000263e-03 4.605479999999999822e-05 8.870493215850521612e-03
4.332849999999999896e-02 8.745319999999999136e-03 4.576149999999999885e-05 8.776294199978018976e-03
4.378459999999999991e-02 8.628290000000000265e-03 4.530270000000000249e-05 8.682419212780413328e-03
4.424070000000000086e-02 8.439870000000000358e-03 4.508199999999999968e-05 8.588886983945625067e-03
4.469680000000000181e-02 8.481509999999999397e-03 4.518349999999999862e-05 8.495721752149840156e-03
4.515279999999999988e-02 8.309610000000000260e-03 4.480240000000000324e-05 8.402940897646754906e-03
4.560890000000000083e-02 8.189049999999999802e-03 4.396100000000000143e-05 8.310563362418733890e-03
4.606500000000000178e-02 8.137149999999999245e-03 4.411310000000000291e-05 8.218607695774031441e-03
4.652099999999999985e-02 8.075469999999999524e-03 4.357389999999999967e-05 8.127091885929768264e-03
4.697710000000000080e-02 8.049370000000000136e-03 4.384799999999999760e-05 8.036035198228097531e-03
4.743320000000000175e-02 7.896040000000000003e-03 4.284800000000000040e-05 7.945450470765001369e-03
4.788919999999999982e-02 7.837590000000000182e-03 4.296620000000000208e-05 7.855355990543110706e-03
4.834530000000000077e-02 7.670920000000000342e-03 4.272130000000000041e-05 7.765767625713083586e-03
4.880140000000000172e-02 7.587690000000000233e-03 4.237880000000000157e-05 7.676702567035133783e-03
4.925739999999999980e-02 7.680819999999999662e-03 4.186159999999999914e-05 7.588171565372059391e-03
4.971350000000000074e-02 7.487910000000000399e-03 4.154140000000000176e-05 7.500192495635932613e-03
5.016960000000000169e-02 7.300530000000000387e-03 4.159179999999999708e-05 7.412775091920282937e-03
5.062559999999999977e-02 7.306049999999999697e-03 4.141820000000000267e-05 7.325936135978787164e-03
5.108170000000000072e-02 7.275339999999999932e-03 4.108209999999999754e-05 7.239686081860086803e-03
5.153780000000000167e-02 7.102439999999999795e-03 4.055170000000000004e-05 7.154036841904925885e-03
5.199379999999999974e-02 6.998710000000000001e-03 4.040030000000000010e-05 7.068999930841987113e-03
5.244990000000000069e-02 7.008440000000000329e-03 4.031619999999999865e-05 6.984584502781368033e-03
5.290589999999999876e-02 7.012349999999999660e-03 4.026999999999999899e-05 6.900804757012150847e-03
5.336199999999999971e-02 6.760190000000000123e-03 3.946989999999999966e-05 6.817670511963200633e-03
5.381799999999999778e-02 6.741050000000000167e-03 3.951140000000000256e-05 6.735187453525855010e-03
5.427409999999999873e-02 6.654969999999999636e-03 3.933929999999999789e-05 6.653366123881018258e-03
5.473019999999999968e-02 6.572839999999999933e-03 3.896169999999999663e-05 6.572214710375308758e-03
5.518619999999999776e-02 6.457029999999999888e-03 3.835929999999999711e-05 6.491741067847793013e-03
5.564229999999999871e-02 6.431329999999999859e-03 3.856669999999999787e-05 6.411954308547438558e-03
5.609829999999999678e-02 6.248209999999999702e-03 3.804509999999999934e-05 6.332857801174955267e-03
5.655439999999999773e-02 6.345939999999999567e-03 3.836810000000000285e-05 6.254461562336285398e-03
5.701040000000000274e-02 6.150049999999999788e-03 3.799459999999999703e-05 6.176768211522134892e-03
5.746649999999999675e-02 6.051439999999999944e-03 3.888980000000000160e-05 6.099786632012552806e-03
5.792259999999999770e-02 5.973540000000000273e-03 3.938839999999999713e-05 6.023520055455610679e-03
5.837860000000000271e-02 5.967779999999999786e-03 3.936940000000000291e-05 5.947972842632354672e-03
5.883469999999999672e-02 5.876089999999999612e-03 3.977189999999999778e-05 5.873149184430048741e-03
5.929070000000000173e-02 5.829759999999999803e-03 3.879690000000000119e-05 5.799052731381820411e-03
5.974680000000000268e-02 5.748119999999999792e-03 3.842749999999999758e-05 5.725686762391342562e-03
6.020280000000000076e-02 5.648099999999999649e-03 3.801230000000000196e-05 5.653054197185295240e-03
6.065890000000000171e-02 5.555820000000000376e-03 3.707139999999999882e-05 5.581157589975118023e-03
6.111489999999999978e-02 5.587860000000000049e-03 3.704140000000000080e-05 5.509999175766126280e-03
6.157089999999999785e-02 5.464270000000000238e-03 3.654259999999999805e-05 5.439582120271260063e-03
6.202699999999999880e-02 5.416909999999999607e-03 3.664489999999999875e-05 5.369904397877281466e-03
6.248299999999999688e-02 5.377980000000000087e-03 3.621900000000000000e-05 5.300970080228879430e-03
6.293909999999999783e-02 5.271220000000000072e-03 3.572699999999999861e-05 5.232776681740959439e-03
6.339509999999999590e-02 5.222789999999999724e-03 3.553469999999999708e-05 5.165327432697265977e-03
6.385119999999999685e-02 5.117390000000000307e-03 3.517999999999999860e-05 5.098620646080554396e-03
6.430719999999999492e-02 5.074369999999999922e-03 3.489100000000000187e-05 5.032654537167512848e-03
6.476320000000000687e-02 4.981389999999999603e-03 3.435670000000000260e-05 4.967431301585456711e-03
6.521929999999999394e-02 4.901019999999999856e-03 3.449850000000000182e-05 4.902948468823531934e-03
6.567530000000000590e-02 4.838689999999999658e-03 3.420329999999999828e-05 4.839204632856851721e-03
6.613140000000000684e-02 4.762630000000000335e-03 3.367459999999999773e-05 4.776199291990003426e-03
6.658740000000000492e-02 4.791870000000000157e-03 3.382869999999999682e-05 4.713927846439280346e-03
6.704340000000000299e-02 4.723029999999999590e-03 3.354630000000000101e-05 4.652389492951050469e-03
6.749950000000000394e-02 4.629539999999999697e-03 3.337900000000000009e-05 4.591583033193476389e-03
6.795550000000000201e-02 4.609910000000000049e-03 3.335430000000000014e-05 4.531502947211876395e-03
6.841150000000000009e-02 4.519099999999999853e-03 3.287580000000000125e-05 4.472149005234434330e-03
6.886760000000000104e-02 4.476950000000000374e-03 3.269579999999999958e-05 4.413515451037316670e-03
6.932359999999999911e-02 4.372659999999999568e-03 3.264009999999999942e-05 4.355601389783640004e-03
6.977959999999999718e-02 4.303119999999999688e-03 3.240890000000000068e-05 4.298401791697921068e-03
7.023569999999999813e-02 4.282399999999999575e-03 3.231400000000000266e-05 4.241912651075303506e-03
7.069169999999999621e-02 4.235430000000000098e-03 3.180310000000000049e-05 4.186130060003294580e-03
7.114769999999999428e-02 4.168830000000000105e-03 3.199890000000000292e-05 4.131049699648422016e-03
7.160379999999999523e-02 4.150159999999999960e-03 3.171440000000000251e-05 4.076667058170599378e-03
7.205979999999999330e-02 4.069370000000000105e-03 3.169600000000000282e-05 4.022978699094430753e-03
7.251580000000000525e-02 4.014400000000000433e-03 3.126040000000000313e-05 3.969977437969255882e-03
7.297180000000000333e-02 3.981260000000000354e-03 3.103660000000000029e-05 3.917659714563564988e-03
7.342790000000000428e-02 3.948450000000000050e-03 3.124730000000000151e-05 3.866021319192032915e-03
7.388390000000000235e-02 3.874620000000000061e-03 3.081879999999999705e-05 3.815056003184353218e-03
7.433990000000000042e-02 3.852840000000000171e-03 3.067359999999999716e-05 3.764757187003579808e-03
7.479589999999999850e-02 3.772810000000000139e-03 3.051499999999999837e-05 3.715121685418998950e-03
7.525189999999999657e-02 3.714540000000000116e-03 3.046980000000000090e-05 3.666142772371121759e-03
7.570799999999999752e-02 3.681770000000000008e-03 3.017109999999999985e-05 3.617814656063417147e-03
7.616399999999999559e-02 3.632550000000000015e-03 3.001980000000000013e-05 3.570131523589965914e-03
7.661999999999999367e-02 3.552249999999999852e-03 2.982850000000000079e-05 3.523088573944138050e-03
7.707600000000000562e-02 3.556740000000000075e-03 2.989689999999999831e-05 3.476677696347912558e-03
7.753200000000000369e-02 3.469980000000000113e-03 2.964190000000000160e-05 3.430893842730983485e-03
7.798810000000000464e-02 3.465859999999999861e-03 2.944260000000000166e-05 3.385731811506450910e-03
7.844410000000000271e-02 3.416030000000000021e-03 2.917210000000000145e-05 3.341184425141896161e-03
7.890010000000000079e-02 3.322620000000000087e-03 2.914339999999999951e-05 3.297244449900010865e-03
7.935609999999999886e-02 3.331579999999999785e-03 2.907330000000000165e-05 3.253907424472613635e-03
7.981209999999999694e-02 3.308769999999999940e-03 2.914080000000000058e-05 3.211166044267306507e-03
8.026809999999999501e-02 3.192099999999999799e-03 2.854679999999999916e-05 3.169013779998707155e-03
8.072409999999999308e-02 3.169790000000000021e-03 2.850860000000000010e-05 3.127444313214234120e-03
8.118010000000000503e-02 3.127399999999999798e-03 2.858170000000000114e-05 3.086451992580277123e-03
8.163610000000000311e-02 3.094169999999999820e-03 2.822950000000000136e-05 3.046028442286169598e-03
8.209210000000000118e-02 3.083740000000000179e-03 2.833910000000000113e-05 3.006168104360529801e-03
8.254809999999999925e-02 2.999610000000000210e-03 2.784199999999999872e-05 2.966865221972468138e-03
8.300409999999999733e-02 3.000590000000000028e-03 2.806129999999999847e-05 2.928111551705754167e-03
8.346009999999999540e-02 2.967040000000000215e-03 2.786910000000000055e-05 2.889902206591085567e-03
8.391609999999999348e-02 2.882950000000000009e-03 2.748740000000000046e-05 2.852229730925452938e-03
8.437219999999999442e-02 2.902710000000000186e-03 2.773109999999999949e-05 2.815087605113685693e-03
8.482820000000000638e-02 2.826920000000000127e-03 2.739930000000000040e-05 2.778469217637575053e-03
8.528420000000000445e-02 2.784249999999999833e-03 2.750120000000000022e-05 2.742368059358347900e-03
8.574009999999999965e-02 2.745919999999999785e-03 2.713879999999999841e-05 2.706778305830470285e-03
8.619609999999999772e-02 2.778890000000000006e-03 2.695799999999999838e-05 2.671691948091465922e-03
8.665209999999999579e-02 2.721910000000000128e-03 2.706110000000000083e-05 2.637103236647343665e-03
8.710809999999999387e-02 2.673249999999999845e-03 2.686640000000000081e-05 2.603006424541058714e-03
8.756410000000000582e-02 2.617319999999999803e-03 2.673800000000000048e-05 2.569394359991448561e-03
8.802010000000000389e-02 2.546570000000000170e-03 2.646770000000000072e-05 2.536260560874394054e-03
8.847610000000000197e-02 2.570520000000000183e-03 2.648829999999999845e-05 2.503598699486966721e-03
8.893210000000000004e-02 2.517569999999999791e-03 2.641159999999999968e-05 2.471402399493880398e-03
8.938809999999999811e-02 2.483539999999999793e-03 2.626380000000000085e-05 2.439665409003274540e-03
8.984409999999999619e-02 2.441290000000000040e-03 2.608069999999999917e-05 2.408381328847449942e-03
9.030009999999999426e-02 2.465370000000000148e-03 2.617410000000000068e-05 2.377544123269416040e-03
9.075600000000000334e-02 2.454070000000000036e-03 2.678039999999999859e-05 2.347148162860598561e-03
9.121200000000000141e-02 2.351820000000000126e-03 2.685659999999999965e-05 2.317186716891595725e-03
9.166799999999999948e-02 2.323200000000000091e-03 2.669749999999999977e-05 2.287652988567854141e-03
9.212399999999999756e-02 2.341349999999999855e-03 2.712399999999999984e-05 2.258542252021903448e-03
9.257999999999999563e-02 2.338610000000000081e-03 2.732060000000000063e-05 2.229847995642680793e-03
9.303599999999999370e-02 2.272670000000000072e-03 2.745589999999999915e-05 2.201564145799818871e-03
9.349190000000000278e-02 2.251930000000000077e-03 2.729250000000000000e-05 2.173684979162383932e-03
9.394790000000000085e-02 2.234429999999999923e-03 2.740760000000000166e-05 2.146205204942545994e-03
9.440389999999999893e-02 2.205830000000000204e-03 2.741229999999999841e-05 2.119117889094209936e-03
9.485979999999999412e-02 2.150710000000000122e-03 2.753830000000000026e-05 2.092418549989624559e-03
9.531580000000000608e-02 2.150050000000000138e-03 2.761029999999999889e-05 2.066100964403700530e-03
9.577180000000000415e-02 2.145289999999999784e-03 2.758810000000000103e-05 2.040159003679582837e-03
9.622780000000000222e-02 2.062070000000000049e-03 2.780379999999999966e-05 2.014588282838684647e-03
9.668369999999999742e-02 2.052899999999999864e-03 2.760030000000000068e-05 1.989382782777552455e-03
9.713969999999999549e-02 2.042870000000000016e-03 2.748280000000000053e-05 1.964537154800704080e-03
9.759569999999999357e-02 1.954060000000000085e-03 2.747660000000000049e-05 1.940046595138892769e-03
9.805160000000000264e-02 1.979419999999999964e-03 2.774420000000000111e-05 1.915904811943791022e-03
9.850760000000000072e-02 1.979079999999999815e-03 2.799290000000000095e-05 1.892107623674107444e-03
9.896359999999999879e-02 1.937549999999999906e-03 2.775839999999999837e-05 1.868648927366441332e-03
9.941949999999999399e-02 1.857850000000000083e-03 2.665900000000000005e-05 1.845524654935677385e-03
9.987550000000000594e-02 1.836130000000000054e-03 2.634339999999999921e-05 1.822729295774373455e-03
1.003310000000000035e-01 1.839410000000000090e-03 2.620340000000000055e-05 1.800260365327581913e-03
1.007870000000000016e-01 1.815599999999999896e-03 2.605769999999999956e-05 1.778106176679343465e-03
1.012429999999999997e-01 1.822599999999999958e-03 2.565670000000000120e-05 1.756266354558435813e-03
1.016989999999999977e-01 1.770080000000000047e-03 2.561739999999999973e-05 1.734740892198105349e-03
1.021549999999999958e-01 1.752990000000000060e-03 2.528400000000000051e-05 1.713515665730589452e-03
1.026109999999999939e-01 1.751570000000000037e-03 2.522870000000000123e-05 1.692595340600618536e-03
1.030670000000000058e-01 1.704100000000000059e-03 2.506020000000000106e-05 1.671966249932214888e-03
1.035230000000000039e-01 1.700150000000000099e-03 2.487849999999999906e-05 1.651632946627053754e-03
1.039790000000000020e-01 1.665699999999999993e-03 2.491470000000000051e-05 1.631582102957409436e-03
1.044350000000000001e-01 1.648670000000000083e-03 2.469360000000000020e-05 1.611818115662119310e-03
1.048909999999999981e-01 1.638340000000000065e-03 2.447539999999999948e-05 1.592328077895241532e-03
1.053469999999999962e-01 1.638200000000000029e-03 2.437540000000000044e-05 1.573116309138036838e-03
1.058029999999999943e-01 1.592289999999999895e-03 2.420779999999999886e-05 1.554170193868917782e-03
1.062590000000000062e-01 1.564410000000000019e-03 2.429909999999999915e-05 1.535493962832834049e-03
1.067150000000000043e-01 1.541969999999999929e-03 2.393660000000000050e-05 1.517079372520704125e-03
1.071710000000000024e-01 1.518629999999999980e-03 2.390550000000000007e-05 1.498918473106643180e-03
1.076270000000000004e-01 1.528370000000000032e-03 2.379069999999999907e-05 1.481015358323287080e-03
1.080829999999999985e-01 1.542890000000000103e-03 2.373590000000000088e-05 1.463358247249405518e-03
1.085379999999999956e-01 1.453550000000000068e-03 2.353449999999999973e-05 1.445951130903766133e-03
1.089939999999999937e-01 1.470230000000000104e-03 2.336990000000000134e-05 1.428786300051639166e-03
1.094500000000000056e-01 1.415189999999999981e-03 2.337779999999999833e-05 1.411856435554982234e-03
1.099060000000000037e-01 1.413490000000000102e-03 2.337130000000000102e-05 1.395165345416916284e-03
1.103620000000000018e-01 1.374730000000000006e-03 2.307409999999999987e-05 1.378705658437469729e-03
1.108179999999999998e-01 1.402199999999999931e-03 2.320319999999999834e-05 1.362470303492232821e-03
1.112739999999999979e-01 1.404459999999999953e-03 2.281980000000000130e-05 1.346462962741827975e-03
1.117299999999999960e-01 1.327520000000000002e-03 2.301359999999999935e-05 1.330676687892253397e-03
1.121859999999999941e-01 1.338140000000000033e-03 2.285240000000000163e-05 1.315108046783475260e-03
1.126420000000000060e-01 1.303389999999999974e-03 2.267400000000000009e-05 1.299750383988496939e-03
1.130980000000000041e-01 1.331039999999999914e-03 2.265789999999999867e-05 1.284607260081158542e-03
1.135540000000000022e-01 1.273129999999999921e-03 2.257309999999999907e-05 1.269671993847267281e-03
1.140100000000000002e-01 1.279589999999999938e-03 2.253279999999999880e-05 1.254941469651292118e-03
1.144649999999999973e-01 1.236789999999999981e-03 2.238670000000000032e-05 1.240412596824365301e-03
1.149209999999999954e-01 1.238769999999999932e-03 2.234909999999999919e-05 1.226079146639113323e-03
1.153769999999999935e-01 1.256769999999999936e-03 2.237529999999999904e-05 1.211944447332678016e-03
1.158330000000000054e-01 1.181460000000000062e-03 2.227479999999999890e-05 1.198002379036021197e-03
1.162890000000000035e-01 1.168559999999999911e-03 2.217149999999999940e-05 1.184249965975591248e-03
1.167450000000000015e-01 1.194420000000000074e-03 2.203330000000000129e-05 1.170684429512438814e-03
1.172009999999999996e-01 1.161429999999999971e-03 2.212339999999999896e-05 1.157302873524102471e-03
1.176569999999999977e-01 1.113440000000000046e-03 2.196879999999999878e-05 1.144102596764937302e-03
1.181129999999999958e-01 1.106039999999999975e-03 2.190970000000000133e-05 1.131080858368491105e-03
1.185689999999999938e-01 1.169230000000000052e-03 2.188989999999999857e-05 1.118234899250591594e-03
1.190250000000000058e-01 1.116849999999999961e-03 2.164660000000000041e-05 1.105562127895154791e-03
1.194810000000000039e-01 1.091549999999999942e-03 2.173869999999999907e-05 1.093060018880027181e-03
1.199360000000000009e-01 1.075400000000000010e-03 2.161809999999999890e-05 1.080725891128923085e-03
1.203919999999999990e-01 1.059119999999999983e-03 2.160390000000000164e-05 1.068557309271095856e-03
1.208479999999999971e-01 1.085360000000000057e-03 2.144910000000000103e-05 1.056551731431282486e-03
1.213039999999999952e-01 1.045059999999999999e-03 2.143660000000000072e-05 1.044706827478459731e-03
1.217599999999999932e-01 1.054009999999999973e-03 2.144649999999999871e-05 1.033020115978929747e-03
1.222160000000000052e-01 1.048150000000000080e-03 2.131699999999999936e-05 1.021489267608007359e-03
1.226720000000000033e-01 1.019020000000000039e-03 2.128599999999999915e-05 1.010112009503938727e-03
1.231280000000000013e-01 1.030820000000000000e-03 2.121319999999999876e-05 9.988859828565725251e-04
1.235839999999999994e-01 9.831910000000000129e-04 2.114989999999999888e-05 9.878090016570239933e-04
1.240389999999999965e-01 1.010300000000000000e-03 2.115850000000000079e-05 9.768788634197810190e-04
1.244949999999999946e-01 9.592780000000000404e-04 2.088129999999999945e-05 9.660957332517650098e-04
1.249510000000000065e-01 9.628199999999999736e-04 2.104969999999999940e-05 9.554527355333050252e-04
1.254069999999999907e-01 9.279870000000000176e-04 2.086879999999999915e-05 9.449502008166564462e-04
1.258630000000000027e-01 9.424740000000000027e-04 2.086780000000000034e-05 9.345859982999904546e-04
1.263189999999999868e-01 9.489309999999999716e-04 2.076649999999999845e-05 9.243581609153634065e-04
1.267749999999999988e-01 9.064410000000000175e-04 2.062309999999999911e-05 9.142668761807829338e-04
1.272310000000000108e-01 9.153930000000000226e-04 2.076160000000000126e-05 9.043057506024602824e-04
1.276869999999999949e-01 9.203730000000000461e-04 2.064499999999999970e-05 8.944750587162839410e-04
1.281420000000000059e-01 8.982950000000000179e-04 2.066479999999999907e-05 8.847729512895322057e-04
1.285979999999999901e-01 8.846639999999999582e-04 2.038229999999999965e-05 8.751996065285248946e-04
1.290540000000000020e-01 8.590650000000000022e-04 2.041149999999999931e-05 8.657490108826389414e-04
1.295099999999999862e-01 8.998530000000000461e-04 2.053319999999999850e-05 8.564215068133791383e-04
1.299659999999999982e-01 8.244160000000000160e-04 2.032450000000000166e-05 8.472172591592199526e-04
1.304220000000000101e-01 8.404379999999999924e-04 2.030110000000000118e-05 8.381305175615452437e-04
1.308779999999999943e-01 8.229150000000000180e-04 2.016579999999999927e-05 8.291616053799061694e-04
1.313330000000000053e-01 7.785140000000000072e-04 2.024329999999999980e-05 8.203107632947095407e-04
1.317889999999999895e-01 7.905710000000000038e-04 2.020330000000000018e-05 8.115724376654119294e-04
1.322450000000000014e-01 7.930870000000000454e-04 2.007429999999999854e-05 8.029488303744080659e-04
1.327010000000000134e-01 8.181319999999999521e-04 2.005560000000000158e-05 7.944345645185262213e-04
1.331569999999999976e-01 7.826660000000000041e-04 2.008539999999999916e-05 7.860317899073631211e-04
1.336130000000000095e-01 7.859790000000000179e-04 1.996949999999999913e-05 7.777352626175941140e-04
1.340689999999999937e-01 7.402920000000000333e-04 1.987630000000000145e-05 7.695470974867542205e-04
1.345240000000000047e-01 7.935029999999999818e-04 1.986980000000000075e-05 7.614622138588358815e-04
1.349799999999999889e-01 7.278529999999999852e-04 1.984599999999999938e-05 7.534826774018938897e-04
1.354360000000000008e-01 7.365600000000000359e-04 1.986609999999999941e-05 7.456035287255909343e-04
1.358920000000000128e-01 7.400339999999999826e-04 1.973129999999999860e-05 7.378267867302394601e-04
1.363479999999999970e-01 7.157959999999999887e-04 1.965980000000000106e-05 7.301476580743978184e-04
1.368040000000000089e-01 6.821489999999999498e-04 1.960870000000000083e-05 7.225681193138304469e-04
1.372589999999999921e-01 7.249140000000000054e-04 1.967929999999999978e-05 7.150851184880666501e-04
1.377150000000000041e-01 7.050150000000000253e-04 1.952159999999999958e-05 7.076956881262760598e-04
1.381709999999999883e-01 7.102270000000000154e-04 1.953649999999999837e-05 7.004017833364389184e-04
1.386270000000000002e-01 7.123119999999999929e-04 1.955519999999999871e-05 6.931988964442707159e-04
1.390830000000000122e-01 6.491160000000000376e-04 1.936349999999999850e-05 6.860889224611351010e-04
1.395389999999999964e-01 6.657889999999999642e-04 1.942350000000000131e-05 6.790690063353421084e-04
1.399940000000000073e-01 6.535860000000000541e-04 1.928939999999999865e-05 6.721379130612011423e-04
1.404499999999999915e-01 6.389240000000000240e-04 1.925820000000000139e-05 6.652929596051645892e-04
